,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
83,PAST SALE,June-19-2017,Condo/Co-op,11 Village Walk #11,Wilton,CT,6897,254000.0,2.0,2.0,Wilton,1206.0,,1973.0,1582.0,211.0,337.0,Sold,,,http://www.redfin.com/CT/Wilton/11-Village-Walk-06897/unit-11/home/148692387,Smart MLS,99179416,N,Y,41.1708396,-73.4125971
84,PAST SALE,July-21-2017,Single Family Residential,6 Carol St,Danbury,CT,6810,437000.0,3.0,3.0,Lake Waubeeka,1180.0,10018.0,1952.0,1550.0,370.0,3300.0,Sold,,,http://www.redfin.com/CT/Danbury/6-Carol-St-06810/home/106992919,Smart MLS,99179439,N,Y,41.3479546,-73.460628
85,PAST SALE,April-17-2017,Vacant Land,15 Newman Dr,Easton,CT,6612,150000.0,,,Lower Easton,,45302.0,,1645.0,,,Sold,,,http://www.redfin.com/CT/Easton/15-Newman-Dr-06612/home/144513911,Smart MLS,99142824,N,Y,41.2329284,-73.2611708
86,PAST SALE,March-27-2017,Single Family Residential,135 Dolphin Cove QUAY,Stamford,CT,6902,1225000.0,2.0,2.5,Waterside,2200.0,12196.0,1992.0,1666.0,557.0,2075.0,Sold,,,http://www.redfin.com/CT/Stamford/135-Dolphin-Cove-Quay-06902/home/107097895,Smart MLS,99137607,N,Y,41.0274422,-73.5485311
87,PAST SALE,September-12-2017,Single Family Residential,3 High Fields Dr,Danbury,CT,6811,490000.0,4.0,3.5,King St.,4561.0,40510.0,1988.0,1497.0,107.0,,Sold,,,http://www.redfin.com/CT/Danbury/3-High-Fields-Dr-06811/home/106992860,Smart MLS,99188905,N,Y,41.4173893,-73.5006492
88,PAST SALE,October-6-2017,Single Family Residential,16 Laurel Dr S,Sherman,CT,6784,730000.0,3.0,2.5,Sherman,1458.0,47916.0,2010.0,1473.0,501.0,1800.0,Sold,,,http://www.redfin.com/CT/Sherman/16-Laurel-Hill-Rd-S-06784/home/107169250,Smart MLS,99187636,N,Y,41.550628,-73.458148
89,PAST SALE,November-28-2016,Single Family Residential,17 Sullivan Dr,Redding,CT,6896,630000.0,4.0,3.5,Redding,3937.0,87120.0,1972.0,1785.0,160.0,,Sold,,,http://www.redfin.com/CT/Redding/17-Sullivan-Dr-06896/home/107079144,Smart MLS,99150720,N,Y,41.3099062,-73.3533464
90,PAST SALE,September-22-2017,Condo/Co-op,115 Fillow St #12,Norwalk,CT,6850,274000.0,2.0,1.5,West Norwalk,1460.0,,1986.0,1487.0,188.0,363.0,Sold,,,http://www.redfin.com/CT/Norwalk/115-Fillow-St-06850/unit-12/home/107875707,Smart MLS,99190434,N,Y,41.1173031,-73.4372924
91,PAST SALE,August-24-2017,Single Family Residential,10 Hedgerow Ln,Greenwich,CT,6831,2350000.0,6.0,5.5,old mill,8200.0,87120.0,1975.0,1516.0,287.0,,Sold,,,http://www.redfin.com/CT/Greenwich/10-Hedgerow-Ln-06831/home/107021423,Smart MLS,99166874,N,Y,41.0872943,-73.6497808
92,PAST SALE,,Single Family Residential,8 Starr St,Danbury,CT,6810,,3.0,1.0,,1144.0,7405.0,1928.0,,,,Sold,,,http://www.redfin.com/CT/Danbury/8-Starr-St-06810/home/106992527,Smart MLS,,N,Y,41.3897704,-73.4360915
93,PAST SALE,July-31-2017,Single Family Residential,21 Woodbury Dr,Danbury,CT,6811,252000.0,3.0,1.5,Stadley Rough,1482.0,27878.0,1968.0,1540.0,170.0,,Sold,,,http://www.redfin.com/CT/Danbury/21-Woodbury-Dr-06811/home/106995033,Smart MLS,99190173,N,Y,41.4246677,-73.4351247
94,PAST SALE,,Condo/Co-op,166 Old Brookfield Rd Unit 17B3,Danbury,CT,6811,152000.0,2.0,1.0,,1069.0,,1984.0,,142.0,,,,,http://www.redfin.com/CT/Danbury/166-Old-Brookfield-Rd-06811/unit-17B3/home/106987122,,,N,Y,41.4223064,-73.4240294
95,PAST SALE,May-23-2017,Single Family Residential,7 Judith Dr,Danbury,CT,6811,388000.0,4.0,2.5,King St.,4064.0,57934.0,1978.0,1609.0,95.0,,Sold,,,http://www.redfin.com/CT/Danbury/7-Judith-Dr-06811/home/106992428,Smart MLS,99173926,N,Y,41.4261075,-73.5069773
96,PAST SALE,November-8-2017,Single Family Residential,43 Jericho Rd N,Sherman,CT,6784,739000.0,4.0,4.5,Sherman,4032.0,120225.0,1960.0,1440.0,183.0,,Sold,,,http://www.redfin.com/CT/Sherman/43-Jericho-Rd-N-06784/home/107170328,Smart MLS,170005578,N,Y,41.5927564,-73.4923878
97,PAST SALE,April-3-2017,Single Family Residential,20 Ramapoo Hill Rd,Ridgefield,CT,6877,587500.0,3.0,2.0,Village Center,2714.0,10018.0,1964.0,1659.0,216.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/20-Ramapoo-Hill-Rd-06877/home/53646673,Smart MLS,99167785,N,Y,41.289764,-73.5137884
98,PAST SALE,December-7-2017,Single Family Residential,1 Lakecrest Dr,Danbury,CT,6811,392500.0,5.0,2.5,Aunt Hack,2776.0,45302.0,1968.0,1411.0,141.0,,Sold,,,http://www.redfin.com/CT/Danbury/1-Lakecrest-Dr-06811/home/106993735,Smart MLS,170009823,N,Y,41.4092808,-73.5165708
99,PAST SALE,October-5-2017,Condo/Co-op,18 Keeler CL #18,Ridgefield,CT,6877,234000.0,2.0,2.0,Village Center,1372.0,,1970.0,1474.0,171.0,379.0,Sold,,,http://www.redfin.com/CT/Ridgefield/18-Keeler-Close-06877/unit-18/home/148642899,Smart MLS,99193096,N,Y,41.2872798,-73.4953036
100,PAST SALE,June-15-2017,Single Family Residential,65 Woodridge Circle Cir,New Canaan,CT,6840,1650000.0,4.0,2.5,New Canaan,4030.0,88426.0,1958.0,1586.0,409.0,,Sold,,,http://www.redfin.com/CT/New-Canaan/65-Woodridge-Cir-06840/home/107235810,Smart MLS,99172603,N,Y,41.1641407,-73.5284225
101,PAST SALE,December-15-2017,Single Family Residential,72 Treat Ave,Stamford,CT,6906,482000.0,3.0,1.5,Glenbrook,2171.0,4356.0,1945.0,1403.0,222.0,,Sold,,,http://www.redfin.com/CT/Stamford/72-Treat-Ave-06906/home/107086703,Smart MLS,170022428,N,Y,41.066299,-73.5274101
102,PAST SALE,August-1-2017,Condo/Co-op,24 Seaton Rd #4,Stamford,CT,6902,192500.0,2.0,1.0,Glenbrook,763.0,,1951.0,1539.0,252.0,460.0,Sold,,,http://www.redfin.com/CT/Stamford/24-Seaton-Rd-06902/unit-4/home/107117445,Smart MLS,99185005,N,Y,41.0571637,-73.5182572
103,PAST SALE,June-27-2017,Condo/Co-op,91 Strawberry Hill Ave #428,Stamford,CT,6902,180000.0,2.0,1.0,Mid City,875.0,,1959.0,1574.0,206.0,540.0,Sold,,,http://www.redfin.com/CT/Stamford/91-Strawberry-Hill-Ave-06902/unit-428/home/107082395,Smart MLS,99162895,N,Y,41.0634641,-73.532656
104,PAST SALE,June-30-2017,Condo/Co-op,91 Strawberry Hill Ave #541,Stamford,CT,6902,205000.0,2.0,1.0,Mid City,875.0,,1959.0,1571.0,234.0,540.0,Sold,,,http://www.redfin.com/CT/Stamford/91-Strawberry-Hill-Ave-06902/unit-541/home/107100489,Smart MLS,99184407,N,Y,41.0634641,-73.532656
105,PAST SALE,,Condo/Co-op,65 Winding Ridge Way,Danbury,CT,6810,798000.0,3.0,3.5,,2553.0,,2016.0,,313.0,,,,,http://www.redfin.com/CT/Danbury/65-Winding-Ridge-Way-06810/home/110022922,,,N,Y,41.3904694,-73.5272371
106,PAST SALE,October-17-2017,Condo/Co-op,20 Weed Hill Ave Unit K,Stamford,CT,6907,315000.0,3.0,2.5,Springdale,2373.0,,1969.0,1462.0,133.0,450.0,Sold,,,http://www.redfin.com/CT/Stamford/20-Weed-Hill-Ave-06907/unit-K/home/107113193,Smart MLS,170006226,N,Y,41.0976102,-73.5215171
107,PAST SALE,September-8-2017,Condo/Co-op,39 Glenbrook Rd Unit 5Z,Stamford,CT,6902,180000.0,1.0,1.0,Glenbrook,872.0,,1958.0,1501.0,206.0,479.0,Sold,,,http://www.redfin.com/CT/Stamford/39-Glenbrook-Rd-06902/unit-5Z/home/107112819,Smart MLS,99177827,N,Y,41.0564635,-73.5285772
108,PAST SALE,,Condo/Co-op,126 Warrington Round #126,Danbury,CT,6810,,,,,,,,,,,Sold,,,http://www.redfin.com/CT/Danbury/126-Warrington-Round-06810/unit-126/home/175474254,Smart MLS,,N,Y,41.3893254,-73.5355563
109,PAST SALE,,Single Family Residential,72 Brinckerhoff Ave,Stamford,CT,6905,847000.0,3.0,3.5,,3197.0,14810.0,1940.0,,265.0,,,,,http://www.redfin.com/CT/Stamford/72-Brinckerhoff-Ave-06905/home/107118954,,,N,Y,41.0854464,-73.5360152
110,PAST SALE,April-19-2017,Single Family Residential,86 Eden Rd,Stamford,CT,6907,440000.0,3.0,1.5,Newfield,1083.0,64904.0,1929.0,1643.0,406.0,,Sold,,,http://www.redfin.com/CT/Stamford/86-Eden-Rd-06907/home/107098237,Smart MLS,99168030,N,Y,41.1165124,-73.5296946
111,PAST SALE,June-22-2017,Single Family Residential,142 Saint Charles Ave,Stamford,CT,6907,500000.0,3.0,2.0,Springdale,2354.0,19166.0,1960.0,1579.0,212.0,,Sold,,,http://www.redfin.com/CT/Stamford/142-St-Charles-Ave-06907/home/107116295,Smart MLS,99173373,N,Y,41.0861095,-73.527134
112,PAST SALE,December-19-2016,Single Family Residential,162 Peaceable St,Ridgefield,CT,6877,600000.0,4.0,2.5,Village Center,5435.0,45738.0,1968.0,1764.0,110.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/162-Peaceable-St-06877/home/53651278,Smart MLS,99159037,N,Y,41.2755137,-73.5146398
113,PAST SALE,May-19-2017,Single Family Residential,57 Turtle Back Ln E,New Canaan,CT,6840,1275000.0,4.0,4.0,New Canaan,3652.0,101059.0,1960.0,1613.0,349.0,,Sold,,,http://www.redfin.com/CT/New-Canaan/57-Turtle-Back-Ln-E-06840/home/107241945,Smart MLS,99170198,N,Y,41.1783487,-73.5240162
114,PAST SALE,August-24-2017,Condo/Co-op,255 Strawberry Hill Ave Unit D8,Stamford,CT,6902,360000.0,2.0,2.0,Mid City,1115.0,,1977.0,1516.0,323.0,303.0,Sold,,,http://www.redfin.com/CT/Stamford/255-Strawberry-Hill-Ave-06902/unit-D8/home/107110963,Smart MLS,99187853,N,Y,41.0690302,-73.5337604
115,PAST SALE,,Condo/Co-op,127 Greyrock Pl #1110,Stamford,CT,6901,310000.0,1.0,1.0,,807.0,,1987.0,,384.0,,,,,http://www.redfin.com/CT/Stamford/127-Greyrock-Pl-06901/unit-1110/home/107092814,,,N,Y,41.0544738,-73.5357647
116,PAST SALE,June-22-2017,Single Family Residential,138 Fayerweather Ter,Bridgeport,CT,6605,327400.0,3.0,2.0,Black Rock,1358.0,6098.0,1922.0,1579.0,241.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/138-Fayerweather-Ter-06605/home/107036428,Smart MLS,99183256,N,Y,41.1530127,-73.2267045
117,PAST SALE,May-17-2017,Multi-Family (2-4 Unit),716 Atlantic St,Bridgeport,CT,6604,155000.0,6.0,3.0,West End,3727.0,4791.0,1912.0,1615.0,42.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/716-Atlantic-St-06604/home/107036475,Smart MLS,99166860,N,Y,41.1646876,-73.1963808
118,PAST SALE,,Condo/Co-op,1610 Fairfield Ave #206,Bridgeport,CT,6605,55000.0,2.0,1.0,,907.0,,1987.0,,61.0,,,,,http://www.redfin.com/CT/Bridgeport/1610-Fairfield-Ave-06605/unit-206/home/107048189,,,N,Y,41.1708745,-73.213087
119,PAST SALE,December-12-2017,Multi-Family (2-4 Unit),36 Monroe St,Bridgeport,CT,6605,275000.0,3.0,3.0,Black Rock,2955.0,8276.0,1916.0,1406.0,93.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/36-Monroe-St-06605/home/107051084,Smart MLS,170015268,N,Y,41.1598297,-73.2222804
120,PAST SALE,October-16-2017,Single Family Residential,35 Thurston St,Bridgeport,CT,6605,176000.0,2.0,2.0,Black Rock,1382.0,4791.0,1937.0,1463.0,127.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/35-Thurston-St-06605/home/107052663,Smart MLS,99194538,N,Y,41.1587065,-73.2213129
121,PAST SALE,May-1-2017,Single Family Residential,218 Middlebrook Dr,Fairfield,CT,6824,625000.0,3.0,3.0,University,1642.0,15681.0,1942.0,1631.0,381.0,,Sold,,,http://www.redfin.com/CT/Fairfield/218-Middlebrook-Dr-06824/home/107125097,Smart MLS,99173206,N,Y,41.1703225,-73.2679782
122,PAST SALE,,Condo/Co-op,942 S Pine Creek Rd,Fairfield,CT,6824,758200.0,3.0,3.5,,2320.0,,1988.0,,327.0,,,,,http://www.redfin.com/CT/Fairfield/942-S-Pine-Creek-Rd-06824/home/107126150,,,N,Y,41.127305,-73.2684784
123,PAST SALE,,Single Family Residential,67 Howard St,Fairfield,CT,6824,1290500.0,4.0,3.5,,3954.0,6098.0,2016.0,,326.0,,,,,http://www.redfin.com/CT/Fairfield/67-Howard-St-06824/home/107129085,,,N,Y,41.1350693,-73.2545821
124,PAST SALE,March-22-2017,Single Family Residential,195 Fairfield Beach Rd,Fairfield,CT,6824,3450000.0,5.0,5.5,Beach,9502.0,23086.0,1983.0,1671.0,363.0,,Sold,,,http://www.redfin.com/CT/Fairfield/195-Fairfield-Beach-Rd-06824/home/107132622,Smart MLS,99166014,N,Y,41.1365284,-73.2406437
125,PAST SALE,,Condo/Co-op,655 Reef Rd,Fairfield,CT,6824,675000.0,3.0,2.5,,2836.0,,2003.0,,238.0,,,,,http://www.redfin.com/CT/Fairfield/655-Reef-Rd-06824/home/107141290,,,N,Y,41.1336081,-73.2501653
126,PAST SALE,,Condo/Co-op,7 Padanaram Rd Unit J212,Danbury,CT,6811,97500.0,1.0,1.0,,604.0,,1976.0,,161.0,,,,,http://www.redfin.com/CT/Danbury/7-Padanaram-Rd-06811/unit-J212/home/106982170,,,N,Y,41.4172307,-73.4590629
127,PAST SALE,December-1-2017,Multi-Family (2-4 Unit),90 Franklin St,Danbury,CT,6810,277000.0,4.0,2.0,City Center,1500.0,6969.0,1900.0,1417.0,185.0,,Sold,,,http://www.redfin.com/CT/Danbury/90-Franklin-St-06810/home/106988398,Smart MLS,99194962,N,Y,41.400378,-73.4666965
128,PAST SALE,May-18-2017,Condo/Co-op,86 Strawberry Hill Ave #3,Stamford,CT,6902,165500.0,2.0,1.0,Stamford,900.0,,1952.0,1614.0,184.0,594.0,Sold,,,http://www.redfin.com/CT/Stamford/86-Strawberry-Hill-Ave-06902/unit-3/home/144525469,Smart MLS,99165822,N,Y,41.0635599,-73.5331416
129,PAST SALE,June-1-2017,Condo/Co-op,249 Hamilton Ave #17,Stamford,CT,6902,343000.0,2.0,2.5,Glenbrook,1476.0,,1970.0,1600.0,232.0,256.0,Sold,,,http://www.redfin.com/CT/Stamford/249-Hamilton-Ave-06902/unit-17/home/107116503,Smart MLS,99165590,N,Y,41.0630978,-73.5121886
130,PAST SALE,,Single Family Residential,12 New Light Dr,Danbury,CT,6810,,4.0,3.0,,1587.0,104544.0,1970.0,,,,Sold,,,http://www.redfin.com/CT/Danbury/12-New-Light-Dr-06810/home/107005675,Smart MLS,,N,Y,41.335375,-73.4265155
131,PAST SALE,,Single Family Residential,15 Hillcrest Ave,Stamford,CT,6902,775000.0,3.0,1.5,,1747.0,5227.0,1922.0,,444.0,,,,,http://www.redfin.com/CT/Stamford/15-Hillcrest-Ave-06902/home/107117524,,,N,Y,41.0588999,-73.5331622
132,PAST SALE,April-19-2017,Single Family Residential,60 Robin Hood Rd,Stamford,CT,6907,540000.0,3.0,3.0,Springdale,3324.0,20037.0,1957.0,1643.0,162.0,,Sold,,,http://www.redfin.com/CT/Stamford/60-Robin-Hood-Rd-06907/home/107098304,Smart MLS,99172734,N,Y,41.1064018,-73.5134663
133,PAST SALE,December-7-2016,Multi-Family (2-4 Unit),43 Ellsworth Ave,Danbury,CT,6810,285000.0,5.0,2.0,Germantown,1861.0,6969.0,1905.0,1776.0,153.0,,Sold,,,http://www.redfin.com/CT/Danbury/43-Ellsworth-Ave-06810/home/107004962,Smart MLS,99140065,N,Y,41.403865,-73.4513293
134,PAST SALE,,Condo/Co-op,3002 Hancock Dr,Danbury,CT,6811,258000.0,2.0,1.5,,1288.0,,1998.0,,200.0,,,,,http://www.redfin.com/CT/Danbury/3002-Hancock-Dr-06811/home/106987962,,,N,Y,41.4328763,-73.4218079
135,PAST SALE,May-12-2017,Single Family Residential,61 Spring Lake Rd,Sherman,CT,6784,430000.0,3.0,3.0,Atchison Cove,3682.0,117612.0,1950.0,1620.0,117.0,,Sold,,,http://www.redfin.com/CT/Sherman/61-Spring-Lake-Rd-06784/home/107170322,Smart MLS,F10146823,N,Y,41.6004132,-73.5163195
136,PAST SALE,February-15-2017,Single Family Residential,5 Marianna Farm Dr,Danbury,CT,6811,530000.0,4.0,2.5,Aunt Hack,3800.0,81457.0,1999.0,1706.0,139.0,,Sold,,,http://www.redfin.com/CT/DANBURY/5-MARIANA-FARMS-DR-06811/home/107002215,Smart MLS,99165287,N,Y,41.397803,-73.527536
137,PAST SALE,November-18-2016,Single Family Residential,292 Compo Rd S,Westport,CT,6880,2790000.0,5.0,5.5,Compo South,6079.0,39204.0,1920.0,1795.0,459.0,,Sold,,,http://www.redfin.com/CT/Westport/292-Compo-Rd-S-06880/home/107261395,Smart MLS,99134486,N,Y,41.1100202,-73.353807
138,PAST SALE,June-13-2017,Condo/Co-op,255 Strawberry Hill Ave Unit B10,Stamford,CT,6902,314500.0,2.0,1.0,Mid City,1169.0,,1977.0,1588.0,269.0,317.0,Sold,,,http://www.redfin.com/CT/Stamford/255-Strawberry-Hill-Ave-06902/unit-B10/home/107093150,Smart MLS,99176557,N,Y,41.0690302,-73.5337604
139,PAST SALE,June-16-2017,Single Family Residential,60 Cady St,Stamford,CT,6907,665000.0,4.0,2.5,Springdale,3807.0,7405.0,1925.0,1585.0,175.0,,Sold,,,http://www.redfin.com/CT/Stamford/60-Cady-St-06907/home/107096583,Smart MLS,99180264,N,Y,41.0862255,-73.5247871
140,PAST SALE,May-3-2017,Single Family Residential,13 1/2 Washington Ave,Danbury,CT,6810,265000.0,4.0,2.0,Wooster Heights,1805.0,9583.0,1963.0,1629.0,147.0,,Sold,,,http://www.redfin.com/CT/Danbury/13-1-2-Washington-Ave-06810/home/148607490,Smart MLS,99173007,N,Y,41.3819701,-73.4552882
141,PAST SALE,March-22-2017,Single Family Residential,31 Mitchell St,Stamford,CT,6902,515000.0,3.0,1.5,Shippan,1785.0,6098.0,1929.0,1671.0,289.0,,Sold,,,http://www.redfin.com/CT/Stamford/31-Mitchell-St-06902/home/107085367,Smart MLS,99172137,N,Y,41.035366,-73.5289632
142,PAST SALE,July-5-2017,Single Family Residential,163 Knox Rd,Stamford,CT,6907,460000.0,3.0,2.0,Springdale,1765.0,13068.0,1943.0,1566.0,261.0,,Sold,,,http://www.redfin.com/CT/Stamford/163-Knox-Rd-06907/home/107093841,Smart MLS,99174312,N,Y,41.0981283,-73.5265357
143,PAST SALE,November-14-2017,Single Family Residential,93 Aspen Ledges Rd,Ridgefield,CT,6877,647500.0,4.0,3.0,North Ridgefield,3734.0,47916.0,1961.0,1434.0,173.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/93-Aspen-Ledges-Rd-06877/home/53646046,Smart MLS,99192742,N,Y,41.3326374,-73.50845
144,PAST SALE,September-14-2017,Single Family Residential,11 Hayestown Hts,Danbury,CT,6811,239000.0,3.0,1.5,Danbury,2062.0,16988.0,1946.0,1495.0,116.0,,Sold,,,http://www.redfin.com/CT/Danbury/11-Hayestown-Hts-06811/home/106984199,Smart MLS,99193541,N,Y,41.4205412,-73.4587867
145,PAST SALE,June-27-2017,Condo/Co-op,421 Glenbrook Rd #7,Stamford,CT,6906,325000.0,2.0,2.0,Glenbrook,1451.0,,1974.0,1574.0,224.0,345.0,Sold,,,http://www.redfin.com/CT/Stamford/421-Glenbrook-Rd-06906/unit-7/home/107083341,Smart MLS,99178509,N,Y,41.0677523,-73.5209851
146,PAST SALE,,Single Family Residential,2 Hastings Ln,Stamford,CT,6905,360000.0,3.0,1.5,,1719.0,11761.0,1967.0,,209.0,,,,,http://www.redfin.com/CT/Stamford/2-Hastings-Ln-06905/home/107082609,,,N,Y,41.0848983,-73.5332542
147,PAST SALE,March-31-2017,Condo/Co-op,1 Beaver Brook Rd #22,Danbury,CT,6810,125000.0,2.0,1.5,Danbury,1256.0,,1984.0,1662.0,100.0,283.0,Sold,,,http://www.redfin.com/CT/Danbury/1-Beaver-Brook-Rd-06810/unit-22/home/106993624,Smart MLS,99165313,N,Y,41.4000004,-73.4299738
148,PAST SALE,,Single Family Residential,178 Middle River Rd,Danbury,CT,6811,465000.0,4.0,2.5,,2905.0,376358.0,1977.0,,160.0,,,,,http://www.redfin.com/CT/Danbury/178-Middle-River-Rd-06811/home/106999007,,,N,Y,41.421646,-73.5199091
149,PAST SALE,June-28-2017,Single Family Residential,15 Bridle Trl,Ridgefield,CT,6877,620000.0,3.0,3.0,Ridgefield,2326.0,68824.0,1975.0,1573.0,267.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/15-Bridle-Trl-06877/home/53644845,Smart MLS,99184132,N,Y,41.3427001,-73.5328401
150,PAST SALE,November-21-2017,Condo/Co-op,1 Beaver Brook Rd #56,Danbury,CT,6810,133500.0,2.0,1.5,Danbury,1256.0,,1984.0,1427.0,106.0,283.0,Sold,,,http://www.redfin.com/CT/Danbury/1-Beaver-Brook-Rd-06810/unit-56/home/106998765,Smart MLS,170016848,N,Y,41.4000004,-73.4299738
151,PAST SALE,,Single Family Residential,25 Topstone Dr,Danbury,CT,6810,,2.0,1.0,,936.0,15246.0,1955.0,,,,Sold,,,http://www.redfin.com/CT/Danbury/25-Topstone-Dr-06810/home/106983353,Smart MLS,,N,Y,41.3968826,-73.4256868
152,PAST SALE,,Single Family Residential,34 CT-37,Sherman,CT,6784,200000.0,3.0,2.0,,1344.0,218671.0,1986.0,,149.0,,,,,http://www.redfin.com/CT/Sherman/34-CT-37-06784/home/107170413,,,N,Y,41.5833447,-73.4792297
153,PAST SALE,April-24-2017,Single Family Residential,14 Hillcrest Ct,Ridgefield,CT,6877,651000.0,4.0,3.0,Ridgefield,3470.0,93218.0,1970.0,1638.0,188.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/14-Hillcrest-Ct-06877/home/53651491,Smart MLS,99163706,N,Y,41.3097396,-73.524672
154,PAST SALE,September-27-2017,Single Family Residential,41 Regan Rd,Ridgefield,CT,6877,541000.0,5.0,3.0,Ridgefield,2922.0,113256.0,1960.0,1482.0,185.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/41-Regan-Rd-06877/home/53650925,Smart MLS,99190892,N,Y,41.3371673,-73.5273641
155,PAST SALE,,Condo/Co-op,63 Stetson Pl,Danbury,CT,6811,229900.0,2.0,2.5,,1498.0,,2006.0,,153.0,,,,,http://www.redfin.com/CT/Danbury/63-Stetson-Pl-06811/home/107000282,,,N,Y,41.4274564,-73.4726328
156,PAST SALE,August-11-2017,Single Family Residential,87 Neds Mountain Rd,Ridgefield,CT,6877,597000.0,3.0,2.5,North Ridgefield,2174.0,131115.0,1984.0,1529.0,275.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/87-Ned-s-Mountain-Rd-06877/home/53645907,Smart MLS,99179624,N,Y,41.3527371,-73.5188228
157,PAST SALE,July-6-2017,Single Family Residential,31 Green Ln,Ridgefield,CT,6877,825000.0,3.0,3.5,West Mountain Estate,3464.0,89733.0,1988.0,1565.0,238.0,950.0,Sold,,,http://www.redfin.com/CT/Ridgefield/88-Green-Ln-06877/home/53645598,Smart MLS,99169336,N,Y,41.304843,-73.522507
158,PAST SALE,April-14-2017,Condo/Co-op,15 Scuppo Rd #902,Danbury,CT,6811,225000.0,2.0,1.5,Mill Plain,1650.0,,2006.0,1648.0,136.0,381.0,Sold,,,http://www.redfin.com/CT/Danbury/15-Scuppo-Rd-06811/unit-902/home/106997529,Smart MLS,99172521,N,Y,41.392527,-73.482348
159,PAST SALE,August-22-2017,Single Family Residential,171 Farmingville Rd,Ridgefield,CT,6877,695000.0,4.0,2.5,South Ridgefield,3013.0,87120.0,1978.0,1518.0,231.0,,Sold,,,http://www.redfin.com/CT/Ridgefield/171-Farmingville-Rd-06877/home/53652560,Smart MLS,99183125,N,Y,41.2959578,-73.4782576
160,PAST SALE,May-22-2017,Single Family Residential,295 Seaside Ave,Bridgeport,CT,6605,260000.0,2.0,1.0,Black Rock,1292.0,5662.0,1940.0,1610.0,201.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/295-Seaside-Ave-06605/home/107040756,Smart MLS,99173367,N,Y,41.1520583,-73.2302988
161,PAST SALE,May-16-2017,Single Family Residential,2149 Fairfield Beach Rd,Fairfield,CT,6824,750000.0,2.0,1.5,Beach,1560.0,2178.0,1988.0,1616.0,481.0,,Sold,,,http://www.redfin.com/CT/Fairfield/2149-Fairfield-Beach-Rd-06824/home/107127775,Smart MLS,99175362,N,Y,41.118232,-73.2632096
162,PAST SALE,September-6-2017,Single Family Residential,185 Dixon St,Bridgeport,CT,6604,233000.0,3.0,2.0,Brooklawn,1606.0,9583.0,1936.0,1503.0,145.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/185-Dixon-St-06604/home/107058128,Smart MLS,99190171,N,Y,41.1858073,-73.2131561
163,PAST SALE,July-7-2017,Single Family Residential,151 Riverview Cir,Fairfield,CT,6824,592500.0,3.0,2.0,University,2005.0,9583.0,1952.0,1564.0,296.0,,Sold,,,http://www.redfin.com/CT/Fairfield/151-Riverview-Cir-06824/home/107127770,Smart MLS,99179708,N,Y,41.1692567,-73.2722708
164,PAST SALE,September-15-2017,Condo/Co-op,245 Unquowa Rd #22,Fairfield,CT,6824,370000.0,3.0,2.0,Center,1650.0,,1964.0,1494.0,224.0,347.0,Sold,,,http://www.redfin.com/CT/Fairfield/245-Unquowa-Rd-06824/unit-22/home/107123614,Smart MLS,99193581,N,Y,41.1440414,-73.2588778
165,PAST SALE,,Condo/Co-op,50 Stone Ridge Way Unit 1F,Fairfield,CT,6825,545000.0,3.0,3.0,,1742.0,,2005.0,,313.0,,,,,http://www.redfin.com/CT/Fairfield/50-Stone-Ridge-Way-06825/unit-1F/home/107130394,,,N,Y,41.161559,-73.236647
166,PAST SALE,June-30-2017,Single Family Residential,1355 Fairfield Beach Rd,Fairfield,CT,6824,1433450.0,4.0,3.5,Beach,2611.0,4356.0,1995.0,1571.0,549.0,,Sold,,,http://www.redfin.com/CT/Fairfield/1355-Fairfield-Beach-Rd-06824/home/107148461,Smart MLS,99172289,N,Y,41.1253845,-73.2526214
167,PAST SALE,September-18-2017,Multi-Family (2-4 Unit),157 Helen St,Bridgeport,CT,6608,162500.0,5.0,2.0,East Side,3864.0,3920.0,1912.0,1491.0,42.0,,Sold,,,http://www.redfin.com/CT/Bridgeport/157-Helen-St-06608/home/107046549,Smart MLS,99174844,N,Y,41.1885346,-73.1747761
